conf_ini;rep_ini;rcp_ini;paso;rh0;pozo
-0.2;0.6;-0.2;180;0.7906977851093694;-4178.966000000707
-0.2;0.6;-0.2;181;0.7920069644077519;-4152.736000000721
-0.2;0.6;-0.2;182;0.793239253086854;-4126.5520000007355
-0.2;0.6;-0.2;183;0.7945620313157649;-4100.156000000748
-0.2;0.6;-0.2;184;0.79588991881129;-4072.6520000007645
-0.2;0.6;-0.2;185;0.7971855079997622;-4044.9940000007755
-0.2;0.6;-0.2;186;0.7984756420403853;-4016.71600000079
-0.2;0.6;-0.2;187;0.7997040879293396;-3988.040000000803
-0.2;0.6;-0.2;188;0.8009921277607872;-3959.094000000818
-0.2;0.6;-0.2;189;0.8022420187850602;-3929.8140000008334
-0.2;0.6;-0.2;190;0.8034580175074822;-3899.964000000847
-0.2;0.6;-0.2;191;0.8047203659496666;-3869.422000000859
-0.2;0.6;-0.2;192;0.8059796322478199;-3839.0600000008726
-0.2;0.6;-0.2;193;0.807177685556087;-3807.562000000884
-0.2;0.6;-0.2;194;0.8083930244705669;-3776.0080000008993
-0.2;0.6;-0.2;195;0.8096042180511056;-3744.0480000009134
-0.2;0.6;-0.2;196;0.8108375252732882;-3711.1940000009276
-0.2;0.6;-0.2;197;0.8122142944477447;-3678.592000000938
-0.2;0.6;-0.2;198;0.8134455129449669;-3644.964000000953
-0.2;0.6;-0.2;199;0.8146994167796388;-3611.1100000009696
-0.2;0.6;-0.2;200;0.8158756409546709;-3576.7160000009794
-0.2;0.6;-0.2;201;0.8171406601950989;-3541.6620000009916
-0.2;0.6;-0.2;202;0.8183865171726171;-3506.5140000010033
-0.2;0.6;-0.2;203;0.8196601202935417;-3471.594000001014
-0.2;0.6;-0.2;204;0.8209056554193823;-3435.564000001027
-0.2;0.6;-0.2;205;0.822211793081799;-3398.5640000010394
-0.2;0.6;-0.2;206;0.8235115852033256;-3361.3140000010517
-0.2;0.6;-0.2;207;0.8248304652351185;-3324.3400000010647
-0.2;0.6;-0.2;208;0.8260595390922255;-3286.610000001078
-0.2;0.6;-0.2;209;0.8272448957858992;-3249.01000000109
-0.2;0.6;-0.2;210;0.8284762383052146;-3210.2620000011025
-0.2;0.6;-0.2;211;0.8297158463156922;-3171.5140000011133
-0.2;0.6;-0.2;212;0.8309040104145802;-3131.836000001124
-0.2;0.6;-0.2;213;0.8321709447701542;-3091.764000001132
-0.2;0.6;-0.2;214;0.8334018907871433;-3051.3240000011383
-0.2;0.6;-0.2;215;0.8346085273105949;-3010.076000001148
-0.2;0.6;-0.2;216;0.8358375505716087;-2968.768000001156
-0.2;0.6;-0.2;217;0.8370414721707808;-2927.0920000011624
-0.2;0.6;-0.2;218;0.8382754443072682;-2885.7080000011692
-0.2;0.6;-0.2;219;0.8394624487443955;-2842.7700000011787
-0.2;0.6;-0.2;220;0.8407410293969083;-2799.328000001187
-0.2;0.6;-0.2;221;0.841993024046421;-2755.868000001192
-0.2;0.6;-0.2;222;0.843186797435027;-2711.698000001201
-0.2;0.6;-0.2;223;0.8443806561471101;-2666.8960000012066
-0.2;0.6;-0.2;224;0.8455321912921872;-2622.140000001214
-0.2;0.6;-0.2;225;0.8467546331195233;-2576.756000001222
-0.2;0.6;-0.2;226;0.8479674576417636;-2531.0740000012293
-0.2;0.6;-0.2;227;0.849187424553155;-2485.7040000012353
-0.2;0.6;-0.2;228;0.8503850100601514;-2439.8380000012444
-0.2;0.6;-0.2;229;0.8516126115002659;-2392.8340000012513
-0.2;0.6;-0.2;230;0.8527897024281467;-2345.732000001259
-0.2;0.6;-0.2;231;0.8539908089324524;-2298.1620000012654
-0.2;0.6;-0.2;232;0.8551911844499184;-2250.470000001275
-0.2;0.6;-0.2;233;0.8563858828182392;-2202.0560000012847
-0.2;0.6;-0.2;234;0.8575461816615103;-2152.720000001296
-0.2;0.6;-0.2;235;0.8588039695332554;-2103.2360000013095
